id,created_at,temperatura,vibracao,status,pecas_produzidas,empresa_id,maquina_id,ciclo_id,pressao_envelope,pressao_saco_ar,status_motor_ventilador,status_valvula_entrada_autoclave,status_valvula_descarga_autoclave,status_valvula_entrada_saco_ar,status_valvula_descarga_saco_ar,status_valvula_entrada_envelope,status_valvula_descarga_envelope
13500,2025-11-25 21:49:59.078159+00,27.04,2.93,ativo,46246,null,null,null,1.22,3.18,null,null,null,null,null,null,null
13501,2025-11-25 21:50:00.078362+00,26.36,2.85,ativo,46248,null,null,null,1.28,3.11,null,null,null,null,null,null,null
13502,2025-11-25 21:50:01.078547+00,25.61,3.05,ativo,46251,null,null,null,1.23,3.11,null,null,null,null,null,null,null
13503,2025-11-25 21:50:02.078734+00,24.44,3.21,ativo,46254,null,null,null,1.21,3.03,null,null,null,null,null,null,null
13504,2025-11-25 21:50:03.078877+00,23.38,3.23,ativo,46259,null,null,null,1.26,3.00,null,null,null,null,null,null,null
13505,2025-11-25 21:50:04.079041+00,22.67,3.37,ativo,46262,null,null,null,1.20,3.06,null,null,null,null,null,null,null
13506,2025-11-25 21:50:05.079184+00,22.04,3.3,ativo,46264,null,null,null,1.14,3.13,null,null,null,null,null,null,null
13507,2025-11-25 21:50:06.079345+00,21.19,3.24,ativo,46265,null,null,null,1.21,3.07,null,null,null,null,null,null,null
13508,2025-11-25 21:50:07.079492+00,20.59,3.39,ativo,46267,null,null,null,1.16,3.13,null,null,null,null,null,null,null
13509,2025-11-25 21:50:08.079644+00,20.03,3.44,ativo,46270,null,null,null,1.12,3.04,null,null,null,null,null,null,null
13510,2025-11-25 21:50:09.079795+00,20,3.44,ativo,46274,null,null,null,1.15,2.95,null,null,null,null,null,null,null
13511,2025-11-25 21:50:10.079935+00,20.97,3.43,ativo,46277,null,null,null,1.25,3.05,null,null,null,null,null,null,null
13512,2025-11-25 21:50:11.080077+00,21.99,3.4,ativo,46279,null,null,null,1.21,2.99,null,null,null,null,null,null,null
13513,2025-11-25 21:50:12.080218+00,23.16,3.5,ativo,46284,null,null,null,1.15,2.93,null,null,null,null,null,null,null
13514,2025-11-25 21:50:13.080419+00,24.28,3.38,ativo,46286,null,null,null,1.19,2.91,null,null,null,null,null,null,null
13515,2025-11-25 21:50:14.080612+00,24.9,3.2,ativo,46289,null,null,null,1.15,3.00,null,null,null,null,null,null,null
13516,2025-11-25 21:50:15.080831+00,26.06,3.33,ativo,46290,null,null,null,1.21,2.96,null,null,null,null,null,null,null
13517,2025-11-25 21:50:16.081028+00,26.56,3.27,ativo,46295,null,null,null,1.15,2.96,null,null,null,null,null,null,null
13518,2025-11-25 21:50:17.081226+00,27.44,3.25,ativo,46298,null,null,null,1.10,2.89,null,null,null,null,null,null,null
13519,2025-11-25 21:50:18.08143+00,28.38,3.09,ativo,46303,null,null,null,1.12,2.92,null,null,null,null,null,null,null
13520,2025-11-25 21:50:19.081639+00,29.69,3.02,ativo,46308,null,null,null,1.07,3.00,null,null,null,null,null,null,null
13521,2025-11-25 21:50:20.081837+00,30.85,3.04,ativo,46312,null,null,null,1.14,2.96,null,null,null,null,null,null,null
13522,2025-11-25 21:50:21.082034+00,32.06,3.11,ativo,46313,null,null,null,1.09,2.87,null,null,null,null,null,null,null
13523,2025-11-25 21:50:22.082229+00,33.11,3.2,ativo,46314,null,null,null,0.99,2.83,null,null,null,null,null,null,null
13524,2025-11-25 21:50:23.08243+00,33.65,3.18,ativo,46319,null,null,null,1.00,2.89,null,null,null,null,null,null,null
13525,2025-11-25 21:50:24.082622+00,34.18,3.1,ativo,46320,null,null,null,0.99,2.81,null,null,null,null,null,null,null
13526,2025-11-25 21:50:25.082835+00,35.48,3.2,ativo,46325,null,null,null,0.97,2.76,null,null,null,null,null,null,null
13527,2025-11-25 21:50:26.083031+00,36.73,3.24,ativo,46326,null,null,null,0.97,2.79,null,null,null,null,null,null,null
13528,2025-11-25 21:50:27.083229+00,37.33,3.18,ativo,46329,null,null,null,1.03,2.71,null,null,null,null,null,null,null
13529,2025-11-25 21:50:28.083431+00,38.25,3.15,ativo,46332,null,null,null,1.01,2.76,null,null,null,null,null,null,null
13530,2025-11-25 21:50:29.083651+00,39.57,3.1,ativo,46337,null,null,null,0.92,2.73,null,null,null,null,null,null,null
13531,2025-11-25 21:50:30.083852+00,40.08,3.12,ativo,46342,null,null,null,0.96,2.76,null,null,null,null,null,null,null
13532,2025-11-25 21:50:31.083998+00,41.17,3.23,ativo,46347,null,null,null,1.04,2.85,null,null,null,null,null,null,null
13533,2025-11-25 21:50:32.084141+00,42.35,3.28,ativo,46351,null,null,null,1.08,2.77,null,null,null,null,null,null,null
13534,2025-11-25 21:50:33.084282+00,43.55,3.39,ativo,46356,null,null,null,1.17,2.80,null,null,null,null,null,null,null
13535,2025-11-25 21:50:34.084441+00,44.53,3.39,ativo,46357,null,null,null,1.16,2.71,null,null,null,null,null,null,null
13536,2025-11-25 21:50:35.084611+00,45.37,3.27,ativo,46360,null,null,null,1.19,2.71,null,null,null,null,null,null,null
13537,2025-11-25 21:50:36.084755+00,45.92,3.38,ativo,46364,null,null,null,1.23,2.74,null,null,null,null,null,null,null
13538,2025-11-25 21:50:37.084895+00,47.05,3.34,ativo,46367,null,null,null,1.14,2.78,null,null,null,null,null,null,null
13539,2025-11-25 21:50:38.085033+00,47.75,3.32,ativo,46371,null,null,null,1.15,2.79,null,null,null,null,null,null,null
13540,2025-11-25 21:50:39.085174+00,48.91,3.41,ativo,46374,null,null,null,1.07,2.79,null,null,null,null,null,null,null
13541,2025-11-25 21:50:40.085353+00,49.95,3.29,ativo,46377,null,null,null,1.07,2.74,null,null,null,null,null,null,null
13542,2025-11-25 21:50:41.085561+00,50.6,3.22,ativo,46380,null,null,null,1.07,2.66,null,null,null,null,null,null,null
13543,2025-11-25 21:50:42.085771+00,52,3.37,ativo,46384,null,null,null,1.11,2.62,null,null,null,null,null,null,null
13544,2025-11-25 21:50:43.08597+00,52.89,3.24,ativo,46387,null,null,null,1.12,2.65,null,null,null,null,null,null,null
13545,2025-11-25 21:50:44.086169+00,53.97,3.25,ativo,46390,null,null,null,1.10,2.65,null,null,null,null,null,null,null
13546,2025-11-25 21:50:45.086387+00,55.34,3.31,ativo,46392,null,null,null,1.13,2.62,null,null,null,null,null,null,null
13547,2025-11-25 21:50:46.086593+00,56.15,3.31,ativo,46393,null,null,null,1.19,2.53,null,null,null,null,null,null,null
13548,2025-11-25 21:50:47.086798+00,54.84,3.32,ativo,46396,null,null,null,1.09,2.61,null,null,null,null,null,null,null
13549,2025-11-25 21:50:48.086996+00,53.37,3.39,ativo,46399,null,null,null,1.11,2.52,null,null,null,null,null,null,null
13550,2025-11-25 21:50:49.087195+00,52.15,3.38,ativo,46404,null,null,null,1.08,2.50,null,null,null,null,null,null,null
13551,2025-11-25 21:50:50.087417+00,52.82,3.29,ativo,46406,null,null,null,1.03,2.43,null,null,null,null,null,null,null
13552,2025-11-25 21:50:51.087599+00,54.11,3.34,ativo,46408,null,null,null,1.03,2.46,null,null,null,null,null,null,null
13553,2025-11-25 21:50:52.087803+00,54.71,3.31,ativo,46409,null,null,null,1.10,2.53,null,null,null,null,null,null,null
13554,2025-11-25 21:50:53.088004+00,56.02,3.14,ativo,46412,null,null,null,1.15,2.48,null,null,null,null,null,null,null
13555,2025-11-25 21:50:54.088205+00,57.05,3.19,ativo,46417,null,null,null,1.10,2.54,null,null,null,null,null,null,null
13556,2025-11-25 21:50:55.088409+00,58.15,3.32,ativo,46418,null,null,null,1.04,2.57,null,null,null,null,null,null,null
13557,2025-11-25 21:50:56.088575+00,59.2,3.25,ativo,46420,null,null,null,1.09,2.51,null,null,null,null,null,null,null
13558,2025-11-25 21:50:57.088719+00,60.59,3.15,ativo,46424,null,null,null,1.15,2.51,null,null,null,null,null,null,null
13559,2025-11-25 21:50:58.08886+00,61.27,3.01,ativo,46426,null,null,null,1.20,2.53,null,null,null,null,null,null,null
13560,2025-11-25 21:50:59.089001+00,62.42,3.12,ativo,46427,null,null,null,1.15,2.47,null,null,null,null,null,null,null
13561,2025-11-25 21:51:00.089152+00,63.69,3.2,ativo,46428,null,null,null,1.12,2.56,null,null,null,null,null,null,null
13562,2025-11-25 21:51:01.08933+00,64.35,3.23,ativo,46430,null,null,null,1.08,2.54,null,null,null,null,null,null,null
13563,2025-11-25 21:51:02.08952+00,63,3.24,ativo,46431,null,null,null,0.99,2.47,null,null,null,null,null,null,null
13564,2025-11-25 21:51:03.089727+00,62.17,3.16,ativo,46435,null,null,null,0.94,2.46,null,null,null,null,null,null,null
13565,2025-11-25 21:51:04.089924+00,61.2,3.11,ativo,46437,null,null,null,0.92,2.53,null,null,null,null,null,null,null
13566,2025-11-25 21:51:05.09012+00,60.45,3.25,ativo,46440,null,null,null,1.00,2.47,null,null,null,null,null,null,null
13567,2025-11-25 21:51:06.090321+00,59.92,3.39,ativo,46441,null,null,null,1.08,2.40,null,null,null,null,null,null,null
13568,2025-11-25 21:51:07.090508+00,58.63,3.28,ativo,46442,null,null,null,1.00,2.42,null,null,null,null,null,null,null
13569,2025-11-25 21:51:08.09073+00,57.14,3.19,ativo,46443,null,null,null,1.04,2.43,null,null,null,null,null,null,null
13570,2025-11-25 21:51:09.090928+00,55.93,3.06,ativo,46447,null,null,null,1.10,2.51,null,null,null,null,null,null,null
13571,2025-11-25 21:51:10.091125+00,54.65,2.94,ativo,46452,null,null,null,1.14,2.57,null,null,null,null,null,null,null
13572,2025-11-25 21:51:11.091272+00,53.28,2.89,ativo,46455,null,null,null,1.23,2.56,null,null,null,null,null,null,null
13573,2025-11-25 21:51:12.091432+00,52.14,2.95,ativo,46456,null,null,null,1.23,2.61,null,null,null,null,null,null,null
13574,2025-11-25 21:51:13.091585+00,50.98,3.14,ativo,46460,null,null,null,1.21,2.51,null,null,null,null,null,null,null
13575,2025-11-25 21:51:14.091734+00,49.73,3.18,ativo,46463,null,null,null,1.24,2.54,null,null,null,null,null,null,null
13576,2025-11-25 21:51:15.091876+00,48.25,3.15,ativo,46468,null,null,null,1.15,2.53,null,null,null,null,null,null,null
13577,2025-11-25 21:51:16.092018+00,47.66,3.21,ativo,46472,null,null,null,1.19,2.54,null,null,null,null,null,null,null
13578,2025-11-25 21:51:17.092157+00,46.99,3.29,ativo,46474,null,null,null,1.27,2.47,null,null,null,null,null,null,null
13579,2025-11-25 21:51:18.092332+00,45.8,3.19,ativo,46478,null,null,null,1.19,2.54,null,null,null,null,null,null,null
13580,2025-11-25 21:51:19.092475+00,45.03,3.21,ativo,46480,null,null,null,1.26,2.60,null,null,null,null,null,null,null
13581,2025-11-25 21:51:20.092637+00,43.89,3.15,ativo,46485,null,null,null,1.32,2.58,null,null,null,null,null,null,null
13582,2025-11-25 21:51:21.092779+00,43,3.29,ativo,46490,null,null,null,1.38,2.65,null,null,null,null,null,null,null
13583,2025-11-25 21:51:22.092919+00,41.87,3.18,ativo,46491,null,null,null,1.30,2.67,null,null,null,null,null,null,null
13584,2025-11-25 21:51:23.09306+00,40.72,3.24,ativo,46494,null,null,null,1.26,2.63,null,null,null,null,null,null,null
13585,2025-11-25 21:51:24.093201+00,39.96,3.38,ativo,46497,null,null,null,1.24,2.55,null,null,null,null,null,null,null
13586,2025-11-25 21:51:25.093399+00,39.38,3.49,ativo,46502,null,null,null,1.30,2.59,null,null,null,null,null,null,null
13587,2025-11-25 21:51:26.093589+00,37.89,3.34,ativo,46504,null,null,null,1.25,2.49,null,null,null,null,null,null,null
13588,2025-11-25 21:51:27.093793+00,37.36,3.16,ativo,46507,null,null,null,1.28,2.39,null,null,null,null,null,null,null
13589,2025-11-25 21:51:28.093995+00,36.12,3.21,ativo,46512,null,null,null,1.28,2.41,null,null,null,null,null,null,null
13590,2025-11-25 21:51:29.094195+00,35.39,3.11,ativo,46517,null,null,null,1.27,2.48,null,null,null,null,null,null,null
13591,2025-11-25 21:51:30.094398+00,34.24,3.1,ativo,46522,null,null,null,1.26,2.40,null,null,null,null,null,null,null
13592,2025-11-25 21:51:31.094611+00,33.42,3.08,ativo,46523,null,null,null,1.20,2.31,null,null,null,null,null,null,null
13593,2025-11-25 21:51:32.094812+00,32.91,3,ativo,46526,null,null,null,1.29,2.37,null,null,null,null,null,null,null
13594,2025-11-25 21:51:33.095011+00,31.66,3.2,ativo,46527,null,null,null,1.34,2.45,null,null,null,null,null,null,null
13595,2025-11-25 21:51:34.095207+00,30.4,3.13,ativo,46530,null,null,null,1.43,2.49,null,null,null,null,null,null,null
13596,2025-11-25 21:51:35.09541+00,29.19,3.22,ativo,46532,null,null,null,1.39,2.44,null,null,null,null,null,null,null
13597,2025-11-25 21:51:36.095618+00,28.26,3.08,ativo,46534,null,null,null,1.47,2.52,null,null,null,null,null,null,null
13598,2025-11-25 21:51:37.095817+00,27.01,3.15,ativo,46537,null,null,null,1.37,2.48,null,null,null,null,null,null,null
13599,2025-11-25 21:51:38.096014+00,26.49,3.06,ativo,46540,null,null,null,1.45,2.52,null,null,null,null,null,null,null
13600,2025-11-25 21:51:39.09621+00,25.54,3.23,ativo,46542,null,null,null,1.46,2.56,null,null,null,null,null,null,null
13601,2025-11-25 21:51:40.096413+00,24.04,3.18,ativo,46545,null,null,null,1.42,2.56,null,null,null,null,null,null,null
13602,2025-11-25 21:51:41.096621+00,23.42,3.09,ativo,46549,null,null,null,1.46,2.53,null,null,null,null,null,null,null
13603,2025-11-25 21:51:42.096821+00,22.92,2.97,ativo,46550,null,null,null,1.55,2.63,null,null,null,null,null,null,null
13604,2025-11-25 21:51:43.097019+00,21.84,2.99,ativo,46551,null,null,null,1.53,2.53,null,null,null,null,null,null,null
13605,2025-11-25 21:51:44.097241+00,21.05,2.9,ativo,46556,null,null,null,1.54,2.62,null,null,null,null,null,null,null
13606,2025-11-25 21:51:45.097465+00,20,2.99,ativo,46558,null,null,null,1.60,2.66,null,null,null,null,null,null,null
13607,2025-11-25 21:51:46.097694+00,20,3.12,ativo,46563,null,null,null,1.66,2.71,null,null,null,null,null,null,null
13608,2025-11-25 21:51:47.097857+00,20,3.18,ativo,46566,null,null,null,1.59,2.78,null,null,null,null,null,null,null
13609,2025-11-25 21:51:48.098003+00,21.08,3.06,ativo,46570,null,null,null,1.53,2.76,null,null,null,null,null,null,null
13610,2025-11-25 21:51:49.098146+00,22.51,3.19,ativo,46572,null,null,null,1.46,2.79,null,null,null,null,null,null,null
13611,2025-11-25 21:51:50.098316+00,23.77,3.27,ativo,46576,null,null,null,1.41,2.88,null,null,null,null,null,null,null
13612,2025-11-25 21:51:51.098521+00,24.62,3.27,ativo,46581,null,null,null,1.39,2.86,null,null,null,null,null,null,null
13613,2025-11-25 21:51:52.098731+00,25.21,3.13,ativo,46583,null,null,null,1.31,2.95,null,null,null,null,null,null,null
13614,2025-11-25 21:51:53.098928+00,26.64,3.27,ativo,46586,null,null,null,1.30,3.01,null,null,null,null,null,null,null
13615,2025-11-25 21:51:54.099126+00,27.95,3.39,ativo,46589,null,null,null,1.38,2.98,null,null,null,null,null,null,null
13616,2025-11-25 21:51:55.099325+00,28.69,3.41,ativo,46593,null,null,null,1.38,3.06,null,null,null,null,null,null,null
13617,2025-11-25 21:51:56.099511+00,29.63,3.37,ativo,46596,null,null,null,1.30,3.12,null,null,null,null,null,null,null
13618,2025-11-25 21:51:57.099695+00,30.3,3.39,ativo,46597,null,null,null,1.25,3.10,null,null,null,null,null,null,null
13619,2025-11-25 21:51:58.099854+00,31.26,3.37,ativo,46602,null,null,null,1.19,3.08,null,null,null,null,null,null,null
13620,2025-11-25 21:51:59.099997+00,32.67,3.18,ativo,46607,null,null,null,1.18,3.13,null,null,null,null,null,null,null
13621,2025-11-25 21:52:00.100138+00,33.64,3.22,ativo,46608,null,null,null,1.13,3.04,null,null,null,null,null,null,null
13622,2025-11-25 21:52:01.100279+00,34.49,3.24,ativo,46610,null,null,null,1.10,3.08,null,null,null,null,null,null,null
13623,2025-11-25 21:52:02.1005+00,35.5,3.33,ativo,46612,null,null,null,1.12,3.05,null,null,null,null,null,null,null
13624,2025-11-25 21:52:03.100707+00,36.2,3.26,ativo,46617,null,null,null,1.13,3.07,null,null,null,null,null,null,null
13625,2025-11-25 21:52:04.100903+00,37.11,3.16,ativo,46618,null,null,null,1.21,3.03,null,null,null,null,null,null,null
13626,2025-11-25 21:52:05.101101+00,38.23,3.22,ativo,46623,null,null,null,1.15,3.08,null,null,null,null,null,null,null
13627,2025-11-25 21:52:06.101317+00,38.87,3.3,ativo,46625,null,null,null,1.19,3.02,null,null,null,null,null,null,null
13628,2025-11-25 21:52:07.1015+00,39.79,3.37,ativo,46628,null,null,null,1.10,3.11,null,null,null,null,null,null,null
13629,2025-11-25 21:52:08.101709+00,40.78,3.3,ativo,46630,null,null,null,1.01,3.14,null,null,null,null,null,null,null
13630,2025-11-25 21:52:09.101908+00,41.56,3.16,ativo,46632,null,null,null,1.02,3.05,null,null,null,null,null,null,null
13631,2025-11-25 21:52:10.102091+00,42.86,3.27,ativo,46633,null,null,null,1.10,2.99,null,null,null,null,null,null,null
13632,2025-11-25 21:52:11.102234+00,43.39,3.16,ativo,46637,null,null,null,1.12,2.94,null,null,null,null,null,null,null
13633,2025-11-25 21:52:12.102391+00,44.87,3.17,ativo,46639,null,null,null,1.05,2.96,null,null,null,null,null,null,null
13634,2025-11-25 21:52:13.102534+00,45.44,3.28,ativo,46644,null,null,null,0.97,3.01,null,null,null,null,null,null,null
13635,2025-11-25 21:52:14.102684+00,46.8,3.32,ativo,46645,null,null,null,0.91,2.91,null,null,null,null,null,null,null
13636,2025-11-25 21:52:15.102826+00,47.46,3.41,ativo,46646,null,null,null,0.95,2.91,null,null,null,null,null,null,null
13637,2025-11-25 21:52:16.102967+00,48.36,3.39,ativo,46649,null,null,null,0.90,2.94,null,null,null,null,null,null,null
13638,2025-11-25 21:52:17.103109+00,49.31,3.21,ativo,46654,null,null,null,0.93,2.87,null,null,null,null,null,null,null
13639,2025-11-25 21:52:18.103249+00,50.37,3.11,ativo,46655,null,null,null,0.97,2.86,null,null,null,null,null,null,null
13640,2025-11-25 21:52:19.103406+00,51.53,3.05,ativo,46658,null,null,null,0.94,2.84,null,null,null,null,null,null,null
13641,2025-11-25 21:52:20.103548+00,52.26,2.94,ativo,46661,null,null,null,0.92,2.87,null,null,null,null,null,null,null
13642,2025-11-25 21:52:21.103697+00,52.94,3.09,ativo,46665,null,null,null,0.96,2.90,null,null,null,null,null,null,null
13643,2025-11-25 21:52:22.103837+00,54.22,2.99,ativo,46668,null,null,null,1.04,2.83,null,null,null,null,null,null,null
13644,2025-11-25 21:52:23.103978+00,54.79,3.12,ativo,46671,null,null,null,0.96,2.92,null,null,null,null,null,null,null
13645,2025-11-25 21:52:24.10412+00,55.48,3.05,ativo,46673,null,null,null,0.93,2.90,null,null,null,null,null,null,null
13646,2025-11-25 21:52:25.10426+00,56.65,3.16,ativo,46677,null,null,null,1.02,2.89,null,null,null,null,null,null,null
13647,2025-11-25 21:52:26.104473+00,57.3,3.15,ativo,46680,null,null,null,1.10,2.94,null,null,null,null,null,null,null
13648,2025-11-25 21:52:27.104685+00,58.73,3.3,ativo,46682,null,null,null,1.04,2.90,null,null,null,null,null,null,null
13649,2025-11-25 21:52:28.104886+00,59.35,3.43,ativo,46684,null,null,null,0.99,2.95,null,null,null,null,null,null,null
13650,2025-11-25 21:52:29.105086+00,58.59,3.29,ativo,46689,null,null,null,0.90,2.98,null,null,null,null,null,null,null
13651,2025-11-25 21:52:30.105282+00,57.76,3.27,ativo,46694,null,null,null,0.96,3.03,null,null,null,null,null,null,null
13652,2025-11-25 21:52:31.105487+00,57.22,3.34,ativo,46695,null,null,null,1.03,3.08,null,null,null,null,null,null,null
13653,2025-11-25 21:52:32.105697+00,56.5,3.39,ativo,46699,null,null,null,1.09,2.98,null,null,null,null,null,null,null
13654,2025-11-25 21:52:33.105899+00,55.8,3.45,ativo,46702,null,null,null,1.14,2.89,null,null,null,null,null,null,null
13655,2025-11-25 21:52:34.106099+00,54.51,3.25,ativo,46706,null,null,null,1.12,2.92,null,null,null,null,null,null,null
13656,2025-11-25 21:52:35.106317+00,53.68,3.27,ativo,46710,null,null,null,1.18,2.84,null,null,null,null,null,null,null
13657,2025-11-25 21:52:36.1065+00,52.54,3.17,ativo,46715,null,null,null,1.11,2.92,null,null,null,null,null,null,null
13658,2025-11-25 21:52:37.10671+00,51.53,3.25,ativo,46717,null,null,null,1.04,2.85,null,null,null,null,null,null,null
13659,2025-11-25 21:52:38.10691+00,50.78,3.2,ativo,46719,null,null,null,1.00,2.88,null,null,null,null,null,null,null
13660,2025-11-25 21:52:39.107109+00,49.95,3.28,ativo,46721,null,null,null,0.91,2.86,null,null,null,null,null,null,null
13661,2025-11-25 21:52:40.107327+00,48.63,3.37,ativo,46723,null,null,null,0.90,2.92,null,null,null,null,null,null,null
13662,2025-11-25 21:52:41.107511+00,48.11,3.34,ativo,46725,null,null,null,0.93,2.99,null,null,null,null,null,null,null
13663,2025-11-25 21:52:42.10772+00,46.91,3.29,ativo,46729,null,null,null,0.84,3.04,null,null,null,null,null,null,null
13664,2025-11-25 21:52:43.107921+00,45.9,3.15,ativo,46732,null,null,null,0.90,3.09,null,null,null,null,null,null,null
13665,2025-11-25 21:52:44.108122+00,44.68,3.02,ativo,46737,null,null,null,0.90,3.01,null,null,null,null,null,null,null
13666,2025-11-25 21:52:45.108332+00,43.9,3.16,ativo,46738,null,null,null,0.94,2.96,null,null,null,null,null,null,null
13667,2025-11-25 21:52:46.108536+00,43.3,3.3,ativo,46739,null,null,null,0.90,2.98,null,null,null,null,null,null,null
13668,2025-11-25 21:52:47.108744+00,42.31,3.12,ativo,46743,null,null,null,0.85,3.02,null,null,null,null,null,null,null
13669,2025-11-25 21:52:48.108943+00,41.19,3.08,ativo,46744,null,null,null,0.90,3.00,null,null,null,null,null,null,null
13670,2025-11-25 21:52:49.109141+00,40.14,3.06,ativo,46745,null,null,null,0.86,3.01,null,null,null,null,null,null,null
13671,2025-11-25 21:52:50.109344+00,38.66,2.98,ativo,46749,null,null,null,0.87,3.09,null,null,null,null,null,null,null
13672,2025-11-25 21:52:51.109522+00,37.37,3.14,ativo,46750,null,null,null,0.91,3.02,null,null,null,null,null,null,null
13673,2025-11-25 21:52:52.109673+00,36.16,3.3,ativo,46754,null,null,null,0.81,3.04,null,null,null,null,null,null,null
13674,2025-11-25 21:52:53.109814+00,35.53,3.42,ativo,46759,null,null,null,0.87,2.95,null,null,null,null,null,null,null
13675,2025-11-25 21:52:54.109955+00,34.58,3.28,ativo,46763,null,null,null,0.84,2.86,null,null,null,null,null,null,null
13676,2025-11-25 21:52:55.110094+00,33.16,3.23,ativo,46766,null,null,null,0.89,2.85,null,null,null,null,null,null,null
13677,2025-11-25 21:52:56.110234+00,31.92,3.18,ativo,46768,null,null,null,0.84,2.87,null,null,null,null,null,null,null
13678,2025-11-25 21:52:57.110395+00,30.48,3.12,ativo,46773,null,null,null,0.92,2.85,null,null,null,null,null,null,null
13679,2025-11-25 21:52:58.110539+00,29.56,3.15,ativo,46775,null,null,null,0.91,2.86,null,null,null,null,null,null,null
13680,2025-11-25 21:52:59.110687+00,30.74,3.08,ativo,46778,null,null,null,0.87,2.93,null,null,null,null,null,null,null
13681,2025-11-25 21:53:00.110828+00,31.78,3.14,ativo,46783,null,null,null,0.93,2.93,null,null,null,null,null,null,null
13682,2025-11-25 21:53:01.110969+00,32.37,3.01,ativo,46784,null,null,null,0.88,2.89,null,null,null,null,null,null,null
13683,2025-11-25 21:53:02.111109+00,33.86,3.1,ativo,46789,null,null,null,0.97,2.85,null,null,null,null,null,null,null
13684,2025-11-25 21:53:03.111252+00,34.86,3.1,ativo,46793,null,null,null,1.04,2.83,null,null,null,null,null,null,null
13685,2025-11-25 21:53:04.111449+00,36.34,3.08,ativo,46798,null,null,null,0.97,2.85,null,null,null,null,null,null,null
13686,2025-11-25 21:53:05.111642+00,37.57,2.97,ativo,46800,null,null,null,1.05,2.82,null,null,null,null,null,null,null
13687,2025-11-25 21:53:06.111856+00,38.86,3.02,ativo,46803,null,null,null,1.09,2.76,null,null,null,null,null,null,null
13688,2025-11-25 21:53:07.112038+00,39.9,2.9,ativo,46807,null,null,null,1.16,2.80,null,null,null,null,null,null,null
13689,2025-11-25 21:53:08.112235+00,40.4,3.04,ativo,46812,null,null,null,1.06,2.84,null,null,null,null,null,null,null
13690,2025-11-25 21:53:09.112461+00,41.48,3.13,ativo,46816,null,null,null,1.07,2.83,null,null,null,null,null,null,null
13691,2025-11-25 21:53:10.112667+00,42.04,3.3,ativo,46820,null,null,null,1.05,2.79,null,null,null,null,null,null,null
13692,2025-11-25 21:53:11.112866+00,42.81,3.43,ativo,46823,null,null,null,1.10,2.79,null,null,null,null,null,null,null
13693,2025-11-25 21:53:12.113062+00,44.18,3.43,ativo,46827,null,null,null,1.14,2.72,null,null,null,null,null,null,null
13694,2025-11-25 21:53:13.113258+00,45.23,3.29,ativo,46831,null,null,null,1.08,2.70,null,null,null,null,null,null,null
13695,2025-11-25 21:53:14.113509+00,46.19,3.21,ativo,46833,null,null,null,1.06,2.78,null,null,null,null,null,null,null
13696,2025-11-25 21:53:15.113733+00,47.13,3.33,ativo,46837,null,null,null,1.12,2.83,null,null,null,null,null,null,null
13697,2025-11-25 21:53:16.113932+00,47.92,3.26,ativo,46840,null,null,null,1.07,2.87,null,null,null,null,null,null,null
13698,2025-11-25 21:53:17.114128+00,48.5,3.38,ativo,46845,null,null,null,1.13,2.85,null,null,null,null,null,null,null
13699,2025-11-25 21:53:18.114325+00,49.06,3.42,ativo,46848,null,null,null,1.13,2.94,null,null,null,null,null,null,null
13700,2025-11-25 21:53:19.114542+00,50.22,3.52,ativo,46853,null,null,null,1.03,3.04,null,null,null,null,null,null,null
13701,2025-11-25 21:53:20.11475+00,51.47,3.49,ativo,46858,null,null,null,1.13,3.02,null,null,null,null,null,null,null
13702,2025-11-25 21:53:21.114948+00,52.37,3.51,ativo,46863,null,null,null,1.09,3.12,null,null,null,null,null,null,null
13703,2025-11-25 21:53:22.115146+00,53.81,3.34,ativo,46864,null,null,null,1.08,3.04,null,null,null,null,null,null,null
13704,2025-11-25 21:53:23.115345+00,54.56,3.34,ativo,46866,null,null,null,1.10,3.02,null,null,null,null,null,null,null
13705,2025-11-25 21:53:24.115492+00,55.3,3.21,ativo,46868,null,null,null,1.08,3.00,null,null,null,null,null,null,null
13706,2025-11-25 21:53:25.115645+00,55.94,3.19,ativo,46873,null,null,null,1.00,2.93,null,null,null,null,null,null,null
13707,2025-11-25 21:53:26.115789+00,54.65,3.16,ativo,46876,null,null,null,1.08,2.88,null,null,null,null,null,null,null
13708,2025-11-25 21:53:27.115929+00,53.69,3.2,ativo,46881,null,null,null,1.10,2.94,null,null,null,null,null,null,null
13709,2025-11-25 21:53:28.116069+00,52.53,3.3,ativo,46882,null,null,null,1.18,2.97,null,null,null,null,null,null,null
13710,2025-11-25 21:53:29.116209+00,51.9,3.21,ativo,46887,null,null,null,1.13,2.99,null,null,null,null,null,null,null
13711,2025-11-25 21:53:30.116424+00,51.16,3.36,ativo,46889,null,null,null,1.05,3.05,null,null,null,null,null,null,null
13712,2025-11-25 21:53:31.116654+00,49.76,3.26,ativo,46894,null,null,null,1.13,3.12,null,null,null,null,null,null,null
13713,2025-11-25 21:53:32.116857+00,48.88,3.17,ativo,46897,null,null,null,1.09,3.06,null,null,null,null,null,null,null
13714,2025-11-25 21:53:33.117058+00,48.32,3.05,ativo,46900,null,null,null,1.13,3.00,null,null,null,null,null,null,null
13715,2025-11-25 21:53:34.117281+00,47.55,3.06,ativo,46903,null,null,null,1.16,3.09,null,null,null,null,null,null,null
